timestamp,temperature_celsius,cloud_cover_percentage,panel_age_in_days,days_since_cleaning,ideal_power_kw,actual_power_kw,energy_loss_kw
2024-06-09 19:00:00,23.958,61.164,525,6.958,2.985,2.901,0.083
2024-06-09 20:00:00,21.3,67.649,525,7.0,2.181,2.12,0.061
2024-06-09 21:00:00,21.175,0.582,525,7.042,3.808,3.701,0.107
2024-06-09 22:00:00,19.006,49.885,525,7.083,1.512,1.469,0.043
2024-06-09 23:00:00,19.848,43.116,525,7.125,0.836,0.813,0.024
2024-06-10 00:00:00,15.138,70.587,526,7.167,0.0,0.0,0.0
2024-06-10 01:00:00,20.839,38.264,526,7.208,0.889,0.864,0.025
2024-06-10 02:00:00,20.237,97.658,526,7.25,0.482,0.468,0.014
2024-06-10 03:00:00,20.602,67.02,526,7.292,1.69,1.641,0.049
2024-06-10 04:00:00,22.75,65.992,526,7.333,2.25,2.185,0.065
2024-06-10 05:00:00,20.649,91.934,526,7.375,1.424,1.382,0.042
2024-06-10 06:00:00,28.669,99.52,526,7.417,1.185,1.15,0.035
2024-06-10 07:00:00,25.899,19.782,526,7.458,6.596,6.402,0.194
2024-06-10 08:00:00,27.019,81.053,526,7.5,2.782,2.7,0.082
2024-06-10 09:00:00,26.415,16.232,526,7.542,7.933,7.697,0.235
2024-06-10 10:00:00,29.188,45.704,526,7.583,5.855,5.681,0.174
2024-06-10 11:00:00,32.414,10.019,526,7.625,8.75,8.488,0.262
2024-06-10 12:00:00,31.882,62.337,526,7.667,4.64,4.501,0.139
2024-06-10 13:00:00,31.349,46.852,526,7.708,5.852,5.675,0.177
2024-06-10 14:00:00,30.233,62.87,526,7.75,4.478,4.343,0.136
2024-06-10 15:00:00,27.629,67.796,526,7.792,3.966,3.846,0.121
2024-06-10 16:00:00,24.41,61.943,526,7.833,4.19,4.062,0.128
2024-06-10 17:00:00,25.702,29.403,526,7.875,5.969,5.786,0.183
2024-06-10 18:00:00,24.338,83.696,526,7.917,2.139,2.073,0.066
2024-06-10 19:00:00,25.614,55.169,526,7.958,3.279,3.177,0.101
2024-06-10 20:00:00,22.929,48.985,526,8.0,2.959,2.867,0.092
2024-06-10 21:00:00,24.499,98.706,526,8.042,0.679,0.658,0.021
2024-06-10 22:00:00,22.875,28.351,526,8.083,1.977,1.915,0.062
2024-06-10 23:00:00,19.068,52.803,526,8.125,0.731,0.708,0.023
2024-06-11 00:00:00,16.259,68.232,527,8.167,0.0,0.0,0.0
2024-06-11 01:00:00,22.791,12.523,527,8.208,1.169,1.132,0.037
2024-06-11 02:00:00,23.238,35.424,527,8.25,1.824,1.766,0.058
2024-06-11 03:00:00,18.581,80.169,527,8.292,1.27,1.23,0.041
2024-06-11 04:00:00,25.367,23.676,527,8.333,4.006,3.878,0.128
2024-06-11 05:00:00,24.319,49.329,527,8.375,3.585,3.47,0.115
2024-06-11 06:00:00,25.17,63.063,527,8.417,3.352,3.244,0.108
2024-06-11 07:00:00,29.373,67.116,527,8.458,3.42,3.309,0.111
2024-06-11 08:00:00,30.038,72.831,527,8.5,3.318,3.21,0.108
2024-06-11 09:00:00,29.687,86.598,527,8.542,2.511,2.429,0.082
2024-06-11 10:00:00,30.126,39.286,527,8.583,6.33,6.123,0.208
2024-06-11 11:00:00,30.911,70.663,527,8.625,3.956,3.826,0.13
2024-06-11 12:00:00,29.049,73.217,527,8.667,3.82,3.693,0.126
2024-06-11 13:00:00,29.568,30.027,527,8.708,7.264,7.023,0.241
2024-06-11 14:00:00,27.374,96.816,527,8.75,1.844,1.783,0.061
2024-06-11 15:00:00,27.718,86.522,527,8.792,2.542,2.458,0.085
2024-06-11 16:00:00,26.616,28.986,527,8.833,6.515,6.297,0.218
2024-06-11 17:00:00,24.872,67.507,527,8.875,3.47,3.354,0.117
2024-06-11 18:00:00,25.122,71.78,527,8.917,2.84,2.744,0.096
2024-06-11 19:00:00,22.907,43.148,527,8.958,3.899,3.767,0.132
2024-06-11 20:00:00,23.353,86.374,527,9.0,1.401,1.353,0.048
2024-06-11 21:00:00,18.069,69.023,527,9.042,1.626,1.57,0.056
2024-06-11 22:00:00,20.292,65.815,527,9.083,1.169,1.129,0.04
2024-06-11 23:00:00,20.282,22.084,527,9.125,1.065,1.028,0.037
2024-06-12 00:00:00,19.262,40.784,528,9.167,0.0,0.0,0.0
2024-06-12 01:00:00,19.709,43.392,528,9.208,0.833,0.804,0.029
2024-06-12 02:00:00,17.383,73.366,528,9.25,1.006,0.971,0.035
2024-06-12 03:00:00,22.061,61.839,528,9.292,1.855,1.79,0.065
2024-06-12 04:00:00,23.679,8.586,528,9.333,4.642,4.48,0.163
2024-06-12 05:00:00,24.576,30.77,528,9.375,4.527,4.368,0.159
2024-06-12 06:00:00,26.961,47.305,528,9.417,4.242,4.092,0.15
2024-06-12 07:00:00,26.58,73.673,528,9.458,3.039,2.931,0.108
2024-06-12 08:00:00,28.341,74.357,528,9.5,3.239,3.124,0.115
2024-06-12 09:00:00,28.731,49.054,528,9.542,5.36,5.169,0.191
2024-06-12 10:00:00,30.589,11.693,528,9.583,8.474,8.171,0.303
2024-06-12 11:00:00,26.559,29.29,528,9.625,7.436,7.169,0.267
2024-06-12 12:00:00,28.096,25.469,528,9.667,7.756,7.476,0.279
2024-06-12 13:00:00,32.887,78.103,528,9.708,3.325,3.205,0.12
2024-06-12 14:00:00,24.293,17.999,528,9.75,8.21,7.913,0.298
2024-06-12 15:00:00,28.139,46.492,528,9.792,5.571,5.368,0.203
2024-06-12 16:00:00,29.728,67.072,528,9.833,3.729,3.593,0.136
2024-06-12 17:00:00,25.991,96.479,528,9.875,1.547,1.491,0.057
2024-06-12 18:00:00,24.073,99.924,528,9.917,1.183,1.139,0.043
2024-06-12 19:00:00,23.848,95.292,528,9.958,1.253,1.207,0.046
2024-06-12 20:00:00,21.677,71.824,528,10.0,2.007,1.933,0.074
2024-06-12 21:00:00,21.409,74.644,528,10.042,1.446,1.393,0.054
2024-06-12 22:00:00,19.186,75.921,528,10.083,0.951,0.915,0.035
2024-06-12 23:00:00,22.271,86.26,528,10.125,0.367,0.353,0.014
2024-06-13 00:00:00,22.76,95.179,529,10.167,0.0,0.0,0.0
2024-06-13 01:00:00,19.817,44.571,529,10.208,0.82,0.79,0.031
2024-06-13 02:00:00,17.81,41.651,529,10.25,1.69,1.626,0.064
2024-06-13 03:00:00,20.33,46.046,529,10.292,2.358,2.269,0.089
2024-06-13 04:00:00,22.045,65.982,529,10.333,2.251,2.165,0.086
2024-06-13 05:00:00,24.63,77.545,529,10.375,2.154,2.072,0.082
2024-06-13 06:00:00,22.897,87.054,529,10.417,1.941,1.867,0.074
2024-06-13 07:00:00,24.669,45.621,529,10.458,4.917,4.729,0.189
2024-06-13 08:00:00,28.435,36.337,529,10.5,5.934,5.706,0.229
2024-06-13 09:00:00,30.327,98.335,529,10.542,1.624,1.561,0.063
2024-06-13 10:00:00,28.0,23.189,529,10.583,7.676,7.378,0.298
2024-06-13 11:00:00,27.076,22.2,529,10.625,7.996,7.685,0.311
2024-06-13 12:00:00,36.482,71.541,529,10.667,3.806,3.658,0.149
2024-06-13 13:00:00,31.31,17.966,529,10.708,8.164,7.845,0.32
2024-06-13 14:00:00,28.709,39.941,529,10.75,6.325,6.076,0.248
2024-06-13 15:00:00,30.187,29.239,529,10.792,6.806,6.538,0.268
2024-06-13 16:00:00,27.164,16.871,529,10.833,7.362,7.071,0.291
2024-06-13 17:00:00,27.942,57.971,529,10.875,4.041,3.88,0.16
2024-06-13 18:00:00,25.232,37.351,529,10.917,4.864,4.671,0.193
2024-06-13 19:00:00,23.802,46.223,529,10.958,3.743,3.593,0.149
2024-06-13 20:00:00,22.186,19.586,529,11.0,4.184,4.017,0.167
2024-06-13 21:00:00,18.483,76.787,529,11.042,1.378,1.323,0.055
2024-06-13 22:00:00,24.459,31.471,529,11.083,1.909,1.833,0.077
2024-06-13 23:00:00,18.201,34.272,529,11.125,0.932,0.895,0.038
2024-06-14 00:00:00,17.219,25.215,530,11.167,0.0,0.0,0.0
2024-06-14 01:00:00,19.683,43.44,530,11.208,0.833,0.799,0.034
2024-06-14 02:00:00,18.686,46.358,530,11.25,1.588,1.524,0.065
2024-06-14 03:00:00,21.3,52.967,530,11.292,2.138,2.05,0.087
2024-06-14 04:00:00,23.814,96.757,530,11.333,0.968,0.929,0.04
2024-06-14 05:00:00,25.635,90.469,530,11.375,1.493,1.432,0.061
2024-06-14 06:00:00,26.568,60.939,530,11.417,3.453,3.31,0.142
2024-06-14 07:00:00,25.622,3.89,530,11.458,7.652,7.336,0.317
2024-06-14 08:00:00,27.538,61.226,530,11.5,4.188,4.014,0.174
2024-06-14 09:00:00,29.29,8.967,530,11.542,8.365,8.017,0.348
2024-06-14 10:00:00,25.753,71.034,530,11.583,3.927,3.763,0.164
2024-06-14 11:00:00,30.91,39.008,530,11.625,6.494,6.222,0.272
2024-06-14 12:00:00,27.024,83.77,530,11.667,2.989,2.863,0.126
2024-06-14 13:00:00,33.849,94.253,530,11.708,2.033,1.947,0.086
2024-06-14 14:00:00,28.46,41.711,530,11.75,6.193,5.931,0.262
2024-06-14 15:00:00,28.105,46.056,530,11.792,5.605,5.367,0.238
2024-06-14 16:00:00,25.899,59.015,530,11.833,4.381,4.195,0.186
2024-06-14 17:00:00,24.973,19.713,530,11.875,6.63,6.348,0.283
2024-06-14 18:00:00,29.487,92.733,530,11.917,1.571,1.504,0.067
2024-06-14 19:00:00,25.525,43.3,530,11.958,3.881,3.714,0.166
2024-06-14 20:00:00,19.34,16.682,530,12.0,4.305,4.12,0.185
2024-06-14 21:00:00,24.412,76.273,530,12.042,1.394,1.334,0.06
2024-06-14 22:00:00,22.995,21.915,530,12.083,2.116,2.024,0.091
2024-06-14 23:00:00,19.547,14.353,530,12.125,1.149,1.099,0.05
2024-06-15 00:00:00,20.573,56.287,531,12.167,0.0,0.0,0.0
2024-06-15 01:00:00,20.1,67.15,531,12.208,0.575,0.55,0.025
2024-06-15 02:00:00,24.575,56.956,531,12.25,1.36,1.3,0.059
2024-06-15 03:00:00,19.832,65.651,531,12.292,1.733,1.657,0.076
2024-06-15 04:00:00,22.752,11.552,531,12.333,4.519,4.32,0.199
2024-06-15 05:00:00,22.809,47.602,531,12.375,3.673,3.511,0.162
2024-06-15 06:00:00,22.094,35.702,531,12.417,4.967,4.747,0.22
2024-06-15 07:00:00,30.637,97.337,531,12.458,1.456,1.391,0.065
2024-06-15 08:00:00,25.097,4.962,531,12.5,8.298,7.929,0.369
2024-06-15 09:00:00,28.936,29.829,531,12.542,6.806,6.502,0.304
2024-06-15 10:00:00,25.809,94.186,531,12.583,2.069,1.977,0.093
2024-06-15 11:00:00,28.991,98.35,531,12.625,1.753,1.674,0.079
2024-06-15 12:00:00,30.804,82.49,531,12.667,3.035,2.899,0.137
2024-06-15 13:00:00,28.14,7.6,531,12.708,9.141,8.728,0.412
2024-06-15 14:00:00,30.464,56.136,531,12.75,5.0,4.774,0.226
2024-06-15 15:00:00,27.957,40.012,531,12.792,6.067,5.792,0.275
2024-06-15 16:00:00,29.78,80.645,531,12.833,2.772,2.646,0.126
2024-06-15 17:00:00,28.977,5.502,531,12.875,7.419,7.081,0.338
2024-06-15 18:00:00,23.786,19.713,531,12.917,5.909,5.639,0.27
2024-06-15 19:00:00,23.819,48.92,531,12.958,3.606,3.441,0.165
2024-06-15 20:00:00,22.827,15.765,531,13.0,4.343,4.143,0.2
2024-06-15 21:00:00,22.663,69.272,531,13.042,1.618,1.543,0.075
2024-06-15 22:00:00,20.659,82.077,531,0.0,0.818,0.812,0.006
2024-06-15 23:00:00,20.511,70.452,531,0.042,0.539,0.535,0.004
2024-06-16 00:00:00,19.49,44.028,532,0.083,0.0,0.0,0.0
2024-06-16 01:00:00,20.377,87.839,532,0.125,0.35,0.347,0.003
2024-06-16 02:00:00,23.242,13.769,532,0.167,2.291,2.273,0.018
2024-06-16 03:00:00,22.733,26.034,532,0.208,2.997,2.973,0.024
2024-06-16 04:00:00,23.879,48.954,532,0.25,2.96,2.936,0.024
2024-06-16 05:00:00,25.129,6.134,532,0.292,5.773,5.726,0.047
2024-06-16 06:00:00,24.669,9.569,532,0.0,6.507,6.46,0.047
2024-06-16 07:00:00,26.908,39.744,532,0.042,5.255,5.216,0.039
2024-06-16 08:00:00,25.306,94.389,532,0.083,1.846,1.832,0.014
2024-06-16 09:00:00,31.05,90.841,532,0.125,2.177,2.16,0.017
2024-06-16 10:00:00,23.741,46.597,532,0.167,5.908,5.862,0.046
2024-06-16 11:00:00,29.632,14.216,532,0.208,8.538,8.47,0.068
2024-06-16 12:00:00,32.258,17.811,532,0.25,8.207,8.141,0.066
2024-06-16 13:00:00,27.078,37.755,532,0.292,6.725,6.67,0.055
2024-06-16 14:00:00,30.106,21.007,532,0.333,7.765,7.701,0.064
2024-06-16 15:00:00,27.151,8.298,532,0.375,8.507,8.436,0.072
2024-06-16 16:00:00,26.739,67.378,532,0.417,3.765,3.733,0.032
2024-06-16 17:00:00,28.163,58.145,532,0.458,4.025,3.99,0.035
2024-06-16 18:00:00,25.373,29.13,532,0.5,5.345,5.298,0.047
2024-06-16 19:00:00,19.614,77.895,532,0.542,2.136,2.117,0.019
2024-06-16 20:00:00,20.524,77.595,532,0.583,1.767,1.751,0.016
2024-06-16 21:00:00,23.392,49.1,532,0.625,2.261,2.24,0.021
2024-06-16 22:00:00,21.544,9.653,532,0.667,2.38,2.358,0.022
2024-06-16 23:00:00,23.643,91.847,532,0.708,0.306,0.303,0.003
2024-06-17 00:00:00,23.354,66.866,533,0.75,0.0,0.0,0.0
2024-06-17 01:00:00,19.475,24.705,533,0.792,1.037,1.027,0.01
2024-06-17 02:00:00,25.665,61.045,533,0.833,1.267,1.255,0.012
2024-06-17 03:00:00,21.502,40.502,533,0.875,2.535,2.51,0.025
2024-06-17 04:00:00,20.563,63.535,533,0.917,2.353,2.329,0.024
2024-06-17 05:00:00,22.427,47.387,533,0.958,3.684,3.646,0.037
2024-06-17 06:00:00,20.475,48.547,533,1.0,4.21,4.167,0.043
2024-06-17 07:00:00,29.497,73.588,533,1.042,2.999,2.968,0.031
2024-06-17 08:00:00,30.678,61.373,533,1.083,4.111,4.068,0.043
2024-06-17 09:00:00,26.493,7.995,533,1.125,8.559,8.468,0.091
2024-06-17 10:00:00,28.863,6.537,533,1.167,8.957,8.86,0.097
2024-06-17 11:00:00,30.01,30.501,533,1.208,7.209,7.131,0.079
2024-06-17 12:00:00,28.068,43.025,533,1.25,6.316,6.247,0.07
2024-06-17 13:00:00,26.308,27.522,533,1.292,7.591,7.506,0.085
2024-06-17 14:00:00,28.898,65.146,533,1.333,4.329,4.281,0.049
2024-06-17 15:00:00,27.882,19.511,533,1.375,7.625,7.538,0.087
2024-06-17 16:00:00,26.712,70.414,533,1.417,3.548,3.507,0.041
2024-06-17 17:00:00,26.728,77.315,533,1.458,2.798,2.765,0.033
2024-06-17 18:00:00,27.848,12.432,533,1.5,6.248,6.175,0.074
2024-06-17 19:00:00,23.088,65.081,533,1.542,2.786,2.753,0.033
2024-06-17 20:00:00,22.83,96.144,533,1.583,0.994,0.982,0.012
2024-06-17 21:00:00,22.907,19.282,533,1.625,3.212,3.173,0.039
2024-06-17 22:00:00,21.767,90.93,533,1.667,0.627,0.619,0.008
2024-06-17 23:00:00,18.93,60.605,533,1.708,0.646,0.638,0.008
2024-06-18 00:00:00,20.189,59.094,534,1.75,0.0,0.0,0.0
2024-06-18 01:00:00,21.262,5.192,534,1.792,1.249,1.233,0.016
2024-06-18 02:00:00,18.41,74.83,534,1.833,0.974,0.962,0.012
2024-06-18 03:00:00,23.988,47.827,534,1.875,2.302,2.272,0.03
2024-06-18 04:00:00,25.36,72.117,534,1.917,1.992,1.966,0.026
2024-06-18 05:00:00,22.257,80.918,534,1.958,1.983,1.957,0.026
2024-06-18 06:00:00,25.384,52.38,534,2.0,3.977,3.924,0.053
2024-06-18 07:00:00,27.575,26.364,534,2.042,6.111,6.029,0.082
2024-06-18 08:00:00,26.405,14.157,534,2.083,7.585,7.482,0.103
2024-06-18 09:00:00,29.495,16.05,534,2.125,7.823,7.716,0.107
2024-06-18 10:00:00,29.653,86.693,534,2.167,2.619,2.583,0.036
2024-06-18 11:00:00,26.89,12.358,534,2.208,8.809,8.687,0.122
2024-06-18 12:00:00,30.915,38.469,534,2.25,6.593,6.501,0.092
2024-06-18 13:00:00,27.626,33.427,534,2.292,7.059,6.959,0.1
2024-06-18 14:00:00,31.205,86.546,534,2.333,2.609,2.572,0.037
2024-06-18 15:00:00,27.19,47.769,534,2.375,5.5,5.421,0.079
2024-06-18 16:00:00,27.174,99.645,534,2.417,1.453,1.432,0.021
2024-06-18 17:00:00,29.035,73.705,534,2.458,2.999,2.955,0.044
2024-06-18 18:00:00,25.989,85.092,534,2.5,2.047,2.017,0.03
2024-06-18 19:00:00,21.543,9.867,534,2.542,5.587,5.504,0.083
2024-06-18 20:00:00,20.467,25.31,534,2.583,3.945,3.886,0.059
2024-06-18 21:00:00,20.262,13.545,534,2.625,3.395,3.344,0.051
2024-06-18 22:00:00,21.456,46.362,534,2.667,1.588,1.564,0.024
2024-06-18 23:00:00,20.883,71.829,534,2.708,0.524,0.516,0.008
2024-06-19 00:00:00,18.314,16.906,535,2.75,0.0,0.0,0.0
2024-06-19 01:00:00,17.836,13.017,535,2.792,1.164,1.145,0.018
2024-06-19 02:00:00,21.233,61.461,535,2.833,1.263,1.243,0.02
2024-06-19 03:00:00,21.101,23.031,535,2.875,3.092,3.043,0.049
2024-06-19 04:00:00,26.814,47.933,535,2.917,2.976,2.928,0.048
2024-06-19 05:00:00,23.779,5.112,535,2.958,5.828,5.734,0.094
2024-06-19 06:00:00,28.628,68.061,535,3.0,3.005,2.956,0.049
2024-06-19 07:00:00,23.953,54.132,535,3.042,4.355,4.283,0.071
2024-06-19 08:00:00,24.353,64.742,535,3.083,3.988,3.922,0.066
2024-06-19 09:00:00,26.295,27.541,535,3.125,7.072,6.955,0.118
2024-06-19 10:00:00,31.708,27.86,535,3.167,7.168,7.048,0.12
2024-06-19 11:00:00,33.342,80.136,535,0.0,3.156,3.133,0.023
2024-06-19 12:00:00,28.436,71.856,535,0.042,3.943,3.914,0.029
2024-06-19 13:00:00,28.908,57.973,535,0.083,5.025,4.986,0.038
2024-06-19 14:00:00,26.992,62.814,535,0.125,4.557,4.522,0.035
2024-06-19 15:00:00,24.912,9.404,535,0.167,8.515,8.448,0.067
2024-06-19 16:00:00,28.937,85.617,535,0.208,2.433,2.413,0.019
2024-06-19 17:00:00,26.74,76.991,535,0.25,2.819,2.796,0.023
2024-06-19 18:00:00,25.021,59.049,535,0.292,3.591,3.562,0.029
2024-06-19 19:00:00,20.906,91.86,535,0.333,1.428,1.416,0.012
2024-06-19 20:00:00,25.78,16.864,535,0.375,4.281,4.244,0.036
2024-06-19 21:00:00,20.458,68.666,535,0.417,1.637,1.623,0.014
2024-06-19 22:00:00,21.737,96.298,535,0.458,0.511,0.507,0.004
2024-06-19 23:00:00,17.261,31.001,535,0.5,0.968,0.96,0.009
2024-06-20 00:00:00,19.618,1.529,536,0.542,0.0,0.0,0.0
2024-06-20 01:00:00,20.752,73.487,536,0.583,0.506,0.501,0.005
2024-06-20 02:00:00,21.323,0.698,536,0.625,2.573,2.549,0.024
2024-06-20 03:00:00,21.773,87.253,536,0.667,1.044,1.035,0.01
2024-06-20 04:00:00,23.488,5.63,536,0.708,4.765,4.72,0.045
2024-06-20 05:00:00,21.444,65.276,536,0.75,2.776,2.75,0.027
2024-06-20 06:00:00,25.393,37.718,536,0.792,4.839,4.792,0.047
2024-06-20 07:00:00,26.52,20.334,536,0.833,6.539,6.475,0.064
2024-06-20 08:00:00,27.962,89.826,536,0.875,2.145,2.124,0.021
2024-06-20 09:00:00,28.679,74.625,536,0.917,3.429,3.395,0.035
2024-06-20 10:00:00,26.782,34.044,536,0.958,6.857,6.787,0.07
2024-06-20 11:00:00,27.193,28.415,536,1.0,7.484,7.407,0.077
2024-06-20 12:00:00,25.57,73.601,536,1.042,3.856,3.815,0.04
2024-06-20 13:00:00,31.463,83.657,536,1.083,2.906,2.875,0.031
2024-06-20 14:00:00,30.984,71.585,536,1.125,3.78,3.74,0.04
2024-06-20 15:00:00,30.221,63.999,536,1.167,4.199,4.154,0.045
2024-06-20 16:00:00,28.112,22.792,536,1.208,6.906,6.831,0.076
2024-06-20 17:00:00,22.027,85.28,536,1.25,2.295,2.27,0.025
2024-06-20 18:00:00,22.945,74.966,536,1.292,2.654,2.624,0.03
2024-06-20 19:00:00,24.045,51.727,536,1.333,3.463,3.424,0.039
2024-06-20 20:00:00,22.77,51.159,536,1.375,2.868,2.836,0.033
2024-06-20 21:00:00,21.018,56.917,536,1.417,2.012,1.988,0.023
2024-06-20 22:00:00,21.406,82.828,536,1.458,0.802,0.792,0.009
2024-06-20 23:00:00,20.192,74.226,536,1.5,0.498,0.492,0.006
2024-06-21 00:00:00,20.235,85.624,537,1.542,0.0,0.0,0.0
2024-06-21 01:00:00,18.885,50.728,537,1.583,0.753,0.744,0.009
2024-06-21 02:00:00,22.627,62.465,537,1.625,1.241,1.226,0.015
2024-06-21 03:00:00,20.596,85.457,537,1.667,1.102,1.088,0.014
2024-06-21 04:00:00,19.832,23.232,537,1.708,4.032,3.982,0.05
2024-06-21 05:00:00,22.157,44.402,537,1.75,3.835,3.787,0.048
2024-06-21 06:00:00,24.296,62.065,537,1.792,3.414,3.371,0.043
2024-06-21 07:00:00,28.275,91.515,537,1.833,1.852,1.829,0.024
2024-06-21 08:00:00,27.409,1.584,537,1.875,8.443,8.334,0.109
2024-06-21 09:00:00,28.156,21.257,537,1.917,7.482,7.384,0.098
2024-06-21 10:00:00,26.826,23.445,537,1.958,7.701,7.6,0.102
2024-06-21 11:00:00,31.394,32.661,537,2.0,6.985,6.892,0.093
2024-06-21 12:00:00,28.689,28.179,537,2.042,7.511,7.41,0.101
2024-06-21 13:00:00,29.623,59.014,537,2.083,4.922,4.855,0.067
2024-06-21 14:00:00,32.284,88.562,537,2.125,2.438,2.405,0.033
2024-06-21 15:00:00,29.546,63.698,537,2.167,4.236,4.178,0.058
2024-06-21 16:00:00,24.237,24.153,537,2.208,6.917,6.821,0.096
2024-06-21 17:00:00,22.748,86.375,537,2.25,2.223,2.192,0.031
2024-06-21 18:00:00,24.865,63.205,537,2.292,3.347,3.299,0.047
2024-06-21 19:00:00,21.274,21.896,537,2.333,4.977,4.906,0.071
2024-06-21 20:00:00,23.79,36.167,537,2.375,3.493,3.443,0.05
2024-06-21 21:00:00,21.542,78.996,537,2.417,1.308,1.289,0.019
2024-06-21 22:00:00,20.994,73.893,537,2.458,0.994,0.98,0.015
2024-06-21 23:00:00,18.75,57.658,537,2.5,0.678,0.668,0.01
2024-06-22 00:00:00,23.466,14.477,538,2.542,0.0,0.0,0.0
2024-06-22 01:00:00,25.839,80.329,538,2.583,0.43,0.423,0.006
2024-06-22 02:00:00,20.096,30.754,538,2.625,1.925,1.896,0.029
2024-06-22 03:00:00,22.154,77.16,538,2.667,1.366,1.345,0.021
2024-06-22 04:00:00,22.678,64.757,538,2.708,2.302,2.266,0.036
2024-06-22 05:00:00,23.17,26.417,538,2.75,4.747,4.674,0.074
2024-06-22 06:00:00,23.319,21.237,538,2.792,5.82,5.728,0.091
2024-06-22 07:00:00,24.107,13.091,538,2.833,7.068,6.956,0.112
2024-06-22 08:00:00,25.212,24.195,538,2.875,6.907,6.797,0.11
2024-06-22 09:00:00,29.329,15.783,538,2.917,7.85,7.724,0.126
2024-06-22 10:00:00,28.274,61.705,538,2.958,4.616,4.541,0.075
2024-06-22 11:00:00,24.656,59.878,538,3.0,4.967,4.886,0.081
2024-06-22 12:00:00,30.873,58.617,538,3.042,4.965,4.883,0.082
2024-06-22 13:00:00,29.736,64.189,538,3.083,4.502,4.427,0.075
2024-06-22 14:00:00,32.007,81.478,538,3.125,2.992,2.942,0.05
2024-06-22 15:00:00,29.265,91.355,538,3.167,2.158,2.122,0.036
2024-06-22 16:00:00,24.526,23.038,538,3.208,6.998,6.879,0.118
2024-06-22 17:00:00,21.818,58.777,538,3.25,4.048,3.979,0.069
2024-06-22 18:00:00,23.544,7.834,538,3.292,6.609,6.496,0.113
2024-06-22 19:00:00,22.439,12.014,538,3.333,5.478,5.383,0.095
2024-06-22 20:00:00,24.37,65.434,538,3.375,2.274,2.234,0.04
2024-06-22 21:00:00,21.43,48.658,538,3.417,2.275,2.235,0.04
2024-06-22 22:00:00,22.92,75.833,538,3.458,0.953,0.936,0.017
2024-06-22 23:00:00,17.504,42.568,538,3.5,0.842,0.827,0.015
2024-06-23 00:00:00,21.899,12.76,539,3.542,0.0,0.0,0.0
2024-06-23 01:00:00,21.581,87.205,539,3.583,0.357,0.35,0.006
2024-06-23 02:00:00,16.602,8.289,539,3.625,2.409,2.366,0.044
2024-06-23 03:00:00,24.078,18.896,539,3.667,3.224,3.165,0.059
2024-06-23 04:00:00,22.656,27.698,539,3.708,3.846,3.775,0.071
2024-06-23 05:00:00,24.459,99.528,539,3.75,1.039,1.019,0.019
2024-06-23 06:00:00,23.239,41.686,539,3.792,4.615,4.529,0.086
2024-06-23 07:00:00,28.813,50.171,539,3.833,4.529,4.443,0.085
2024-06-23 08:00:00,25.097,76.97,539,3.875,3.104,3.045,0.059
2024-06-23 09:00:00,30.168,63.642,539,3.917,4.227,4.146,0.081
2024-06-23 10:00:00,30.94,84.142,539,3.958,2.801,2.747,0.054
2024-06-23 11:00:00,27.85,48.643,539,4.0,5.812,5.699,0.112
2024-06-23 12:00:00,33.936,97.218,539,4.042,1.814,1.778,0.035
2024-06-23 13:00:00,30.261,79.681,539,4.083,3.244,3.18,0.063
2024-06-23 14:00:00,30.607,40.137,539,4.125,6.248,6.125,0.123
2024-06-23 15:00:00,25.45,38.127,539,4.167,6.289,6.165,0.124
2024-06-23 16:00:00,31.704,92.949,539,4.208,1.887,1.849,0.038
2024-06-23 17:00:00,23.814,68.442,539,4.25,3.409,3.34,0.068
2024-06-23 18:00:00,27.019,62.143,539,4.292,3.375,3.307,0.068
2024-06-23 19:00:00,21.685,75.783,539,4.333,2.243,2.198,0.046
2024-06-23 20:00:00,21.231,56.083,539,4.375,2.663,2.609,0.054
2024-06-23 21:00:00,23.011,15.917,539,4.417,3.319,3.251,0.068
2024-06-23 22:00:00,22.694,31.922,539,4.458,1.9,1.86,0.039
2024-06-23 23:00:00,17.597,55.794,539,4.5,0.698,0.684,0.015
2024-06-24 00:00:00,22.131,1.817,540,4.542,0.0,0.0,0.0
2024-06-24 01:00:00,22.21,43.735,540,4.583,0.83,0.812,0.017
2024-06-24 02:00:00,18.744,75.58,540,4.625,0.958,0.938,0.02
2024-06-24 03:00:00,24.612,16.423,540,4.667,3.303,3.233,0.07
2024-06-24 04:00:00,19.536,6.456,540,4.708,4.731,4.63,0.101
2024-06-24 05:00:00,22.406,83.603,540,4.75,1.846,1.807,0.04
2024-06-24 06:00:00,25.908,61.727,540,4.792,3.418,3.344,0.074
2024-06-24 07:00:00,24.537,17.658,540,4.833,6.766,6.619,0.147
2024-06-24 08:00:00,27.978,80.63,540,4.875,2.799,2.738,0.061
2024-06-24 09:00:00,28.968,65.813,540,4.917,4.089,3.999,0.09
2024-06-24 10:00:00,28.906,33.412,540,4.958,6.834,6.682,0.151
2024-06-24 11:00:00,31.444,37.62,540,5.0,6.587,6.44,0.147
2024-06-24 12:00:00,29.493,15.589,540,5.042,8.505,8.315,0.191
2024-06-24 13:00:00,30.243,83.526,540,5.083,2.935,2.868,0.066
2024-06-24 14:00:00,31.573,50.901,540,5.125,5.379,5.257,0.122
2024-06-24 15:00:00,30.067,55.702,540,5.167,4.825,4.715,0.11
