timestamp,temperature_celsius,cloud_cover_percentage,uv_index,panel_angle_degrees,power_output_kw
2024-09-16 12:00:00,17.3,0.73,9.48,50,16.05
2024-09-16 13:00:00,14.21,26.35,7.92,30,11.7
2024-09-16 14:00:00,15.56,19.99,9.15,20,12.91
2024-09-16 15:00:00,13.45,1.4,9.07,50,15.31
2024-09-16 16:00:00,12.78,73.24,4.55,50,3.06
2024-09-16 17:00:00,6.96,69.34,4.4,40,3.55
2024-09-16 18:00:00,10.2,79.24,4.13,40,2.6
2024-09-16 19:00:00,11.29,25.67,4.76,20,6.45
2024-09-16 20:00:00,6.88,44.43,3.41,50,3.7
2024-09-16 21:00:00,7.21,65.91,2.09,30,1.78
2024-09-16 22:00:00,4.8,43.98,2.4,20,2.56
2024-09-16 23:00:00,6.54,69.73,1.37,30,1.09
2024-09-17 00:00:00,4.95,63.4,0.24,50,0.17
2024-09-17 01:00:00,3.68,11.46,1.82,20,2.91
2024-09-17 02:00:00,8.72,78.1,1.33,40,0.86
2024-09-17 03:00:00,8.71,72.07,1.9,40,1.39
2024-09-17 04:00:00,6.68,65.58,3.4,30,3.01
2024-09-17 05:00:00,10.09,15.51,5.7,20,8.41
2024-09-17 06:00:00,11.46,26.8,5.44,30,8.07
2024-09-17 07:00:00,12.97,39.32,6.35,40,8.15
2024-09-17 08:00:00,9.5,27.99,6.94,50,9.04
2024-09-17 09:00:00,15.94,22.78,7.67,40,11.76
2024-09-17 10:00:00,13.58,80.54,4.92,50,2.75
2024-09-17 11:00:00,14.5,63.82,5.65,30,4.97
2024-09-17 12:00:00,20.66,56.55,6.42,30,6.45
2024-09-17 13:00:00,15.82,22.6,8.75,30,13.54
2024-09-17 14:00:00,13.94,91.81,3.36,50,1.43
2024-09-17 15:00:00,9.51,19.12,8.25,30,13.13
2024-09-17 16:00:00,15.67,79.5,4.75,30,3.03
2024-09-17 17:00:00,8.99,96.67,2.34,20,0.75
2024-09-17 18:00:00,8.38,72.71,3.87,50,2.61
2024-09-17 19:00:00,8.43,99.29,1.64,30,0.46
2024-09-17 20:00:00,10.72,65.11,3.34,30,2.86
2024-09-17 21:00:00,8.4,21.75,3.78,50,5.17
2024-09-17 22:00:00,5.74,20.38,2.06,50,2.83
2024-09-17 23:00:00,6.17,32.46,2.13,40,2.92
2024-09-18 00:00:00,3.93,0.71,0.55,40,1.13
2024-09-18 01:00:00,5.58,68.17,1.07,20,0.8
2024-09-18 02:00:00,5.95,26.87,2.45,30,3.62
2024-09-18 03:00:00,8.53,81.52,2.24,50,1.29
2024-09-18 04:00:00,9.56,35.92,3.3,30,4.42
2024-09-18 05:00:00,9.82,48.0,4.24,40,4.85
2024-09-18 06:00:00,9.4,96.57,2.71,40,0.98
2024-09-18 07:00:00,12.91,24.22,6.45,40,9.75
2024-09-18 08:00:00,12.45,72.13,4.73,50,3.14
2024-09-18 09:00:00,11.5,75.51,5.2,30,3.64
2024-09-18 10:00:00,13.65,22.1,8.03,50,11.12
2024-09-18 11:00:00,15.13,50.1,6.58,30,7.3
2024-09-18 12:00:00,16.95,35.02,7.26,20,8.73
2024-09-18 13:00:00,14.59,77.19,3.92,40,2.64
2024-09-18 14:00:00,12.04,62.25,6.04,40,5.48
2024-09-18 15:00:00,13.78,47.6,6.29,40,7.24
2024-09-18 16:00:00,12.86,77.94,4.18,40,2.76
2024-09-18 17:00:00,11.79,23.52,6.2,50,8.49
2024-09-18 18:00:00,11.97,75.36,3.43,40,2.33
2024-09-18 19:00:00,10.87,86.54,3.12,30,1.67
2024-09-18 20:00:00,6.44,87.86,2.07,30,1.09
2024-09-18 21:00:00,5.36,78.37,1.84,40,1.25
2024-09-18 22:00:00,3.72,40.8,1.99,40,2.48
2024-09-18 23:00:00,6.7,98.18,0.0,50,0.05
2024-09-19 00:00:00,7.77,37.96,0.31,50,0.3
2024-09-19 01:00:00,4.41,63.86,0.12,30,0.1
2024-09-19 02:00:00,5.06,16.11,1.84,30,3.02
2024-09-19 03:00:00,9.27,98.04,0.8,20,0.3
2024-09-19 04:00:00,8.38,70.4,2.57,30,1.91
2024-09-19 05:00:00,9.45,75.34,2.85,20,1.75
2024-09-19 06:00:00,7.49,6.58,6.76,40,12.23
2024-09-19 07:00:00,12.52,76.34,3.44,40,2.26
2024-09-19 08:00:00,10.51,77.47,4.69,40,3.2
2024-09-19 09:00:00,11.14,67.18,5.52,30,4.58
2024-09-19 10:00:00,13.51,29.19,7.69,30,11.07
2024-09-19 11:00:00,13.53,48.97,6.44,40,7.31
2024-09-19 12:00:00,14.43,11.04,8.97,50,13.87
2024-09-19 13:00:00,11.82,47.16,6.64,40,7.73
2024-09-19 14:00:00,16.12,24.38,7.39,20,9.98
2024-09-19 15:00:00,15.66,34.91,6.61,50,7.95
2024-09-19 16:00:00,8.48,16.26,8.15,50,12.02
2024-09-19 17:00:00,13.12,23.01,6.87,30,10.53
2024-09-19 18:00:00,8.25,7.66,7.53,30,13.42
2024-09-19 19:00:00,10.29,91.99,2.2,20,0.93
2024-09-19 20:00:00,7.23,53.04,3.05,40,3.28
2024-09-19 21:00:00,6.39,39.67,2.61,40,3.24
2024-09-19 22:00:00,5.17,53.5,1.51,30,1.57
2024-09-19 23:00:00,7.47,62.83,0.43,30,0.4
2024-09-20 00:00:00,2.13,92.19,0.14,40,0.05
2024-09-20 01:00:00,6.0,17.87,1.16,50,1.69
2024-09-20 02:00:00,7.49,29.56,1.82,20,2.35
2024-09-20 03:00:00,7.51,97.58,1.96,20,0.6
2024-09-20 04:00:00,11.76,37.12,4.71,20,5.52
2024-09-20 05:00:00,7.26,2.26,6.58,30,12.21
2024-09-20 06:00:00,11.53,14.76,6.65,50,9.9
2024-09-20 07:00:00,10.69,2.63,8.18,20,13.52
2024-09-20 08:00:00,14.58,98.99,3.87,50,1.16
2024-09-20 09:00:00,13.13,27.89,7.9,30,11.51
2024-09-20 10:00:00,13.17,92.35,3.42,30,1.45
2024-09-20 11:00:00,17.05,99.59,3.53,40,1.23
2024-09-20 12:00:00,13.63,59.98,6.31,50,5.36
2024-09-20 13:00:00,11.62,3.32,9.2,50,15.22
2024-09-20 14:00:00,12.91,8.16,8.99,50,14.21
2024-09-20 15:00:00,14.39,48.16,6.82,40,7.74
2024-09-20 16:00:00,14.9,40.62,5.4,20,6.09
2024-09-20 17:00:00,11.13,60.62,4.1,20,3.43
2024-09-20 18:00:00,12.25,43.88,4.91,30,5.92
2024-09-20 19:00:00,5.6,93.41,2.47,40,1.08
2024-09-20 20:00:00,6.23,53.47,2.54,50,2.37
2024-09-20 21:00:00,5.5,69.37,1.99,40,1.53
2024-09-20 22:00:00,5.05,89.65,1.62,30,0.7
2024-09-20 23:00:00,4.95,14.69,1.21,20,1.88
2024-09-21 00:00:00,5.74,22.97,0.47,20,0.69
2024-09-21 01:00:00,3.64,10.73,0.92,30,1.62
2024-09-21 02:00:00,5.3,13.96,1.94,40,3.24
2024-09-21 03:00:00,5.73,51.26,2.94,30,3.14
2024-09-21 04:00:00,5.0,32.12,4.11,50,5.11
2024-09-21 05:00:00,7.83,42.32,3.78,50,4.15
2024-09-21 06:00:00,9.07,98.25,2.04,30,0.65
2024-09-21 07:00:00,10.32,15.67,7.89,50,11.58
2024-09-21 08:00:00,11.92,54.08,5.08,50,4.65
2024-09-21 09:00:00,13.04,9.89,9.1,20,14.22
2024-09-21 10:00:00,12.82,31.85,7.37,40,10.23
2024-09-21 11:00:00,16.73,52.75,6.43,20,6.14
2024-09-21 12:00:00,12.02,94.66,3.84,20,1.36
2024-09-21 13:00:00,12.74,39.12,6.28,40,8.07
2024-09-21 14:00:00,19.24,6.49,8.51,20,13.7
2024-09-21 15:00:00,10.81,38.82,6.89,50,7.91
2024-09-21 16:00:00,9.15,14.57,7.46,30,12.45
2024-09-21 17:00:00,12.12,23.0,7.22,30,11.08
2024-09-21 18:00:00,5.2,61.81,3.35,40,3.06
2024-09-21 19:00:00,7.59,6.74,6.1,30,10.98
2024-09-21 20:00:00,11.15,46.47,2.76,30,3.2
2024-09-21 21:00:00,2.73,60.95,2.1,30,1.96
2024-09-21 22:00:00,1.06,42.19,1.33,30,1.57
2024-09-21 23:00:00,1.53,1.91,2.24,20,3.76
2024-09-22 00:00:00,5.89,98.55,0.0,50,0.0
2024-09-22 01:00:00,6.52,36.71,0.92,50,1.07
2024-09-22 02:00:00,3.74,77.86,0.38,30,0.21
2024-09-22 03:00:00,6.93,32.56,3.8,40,5.25
2024-09-22 04:00:00,9.38,47.5,3.62,20,3.61
2024-09-22 05:00:00,11.38,38.85,4.58,30,5.92
2024-09-22 06:00:00,8.6,34.25,6.19,30,8.41
2024-09-22 07:00:00,5.79,2.19,7.89,40,14.7
2024-09-22 08:00:00,9.96,36.0,6.69,20,7.89
2024-09-22 09:00:00,11.78,88.95,3.83,30,1.9
2024-09-22 10:00:00,12.91,69.04,5.5,40,4.4
2024-09-22 11:00:00,13.55,14.54,8.71,20,13.07
2024-09-22 12:00:00,16.33,59.12,5.95,20,5.16
2024-09-22 13:00:00,16.48,89.22,4.42,30,2.23
2024-09-22 14:00:00,13.08,70.0,5.29,40,4.19
2024-09-22 15:00:00,14.83,14.87,8.27,40,13.81
2024-09-22 16:00:00,12.31,86.78,2.95,30,1.57
2024-09-22 17:00:00,10.52,30.15,7.09,30,10.06
2024-09-22 18:00:00,10.91,45.41,4.6,30,5.44
2024-09-22 19:00:00,7.95,52.61,4.45,40,4.7
2024-09-22 20:00:00,10.71,85.05,2.25,20,1.22
2024-09-22 21:00:00,2.68,93.16,0.8,30,0.34
2024-09-22 22:00:00,3.74,92.97,1.61,50,0.62
2024-09-22 23:00:00,4.01,0.8,1.43,50,2.43
2024-09-23 00:00:00,4.72,92.19,0.67,30,0.24
2024-09-23 01:00:00,6.55,5.44,1.17,50,1.96
2024-09-23 02:00:00,4.46,26.58,2.48,20,3.23
2024-09-23 03:00:00,2.46,51.5,1.63,20,1.52
2024-09-23 04:00:00,8.02,47.99,3.15,50,3.21
2024-09-23 05:00:00,9.06,60.47,3.0,40,2.76
2024-09-23 06:00:00,4.96,47.94,4.62,30,5.35
2024-09-23 07:00:00,10.13,93.44,3.23,40,1.35
2024-09-23 08:00:00,8.16,24.05,6.97,20,9.31
2024-09-23 09:00:00,11.05,27.4,7.98,50,10.48
2024-09-23 10:00:00,11.36,92.07,3.3,30,1.49
2024-09-23 11:00:00,15.29,7.67,9.85,50,15.65
2024-09-23 12:00:00,14.07,60.96,6.59,50,5.45
2024-09-23 13:00:00,11.1,68.17,5.92,40,4.85
2024-09-23 14:00:00,14.93,50.55,6.23,40,6.83
2024-09-23 15:00:00,9.51,69.42,3.9,50,2.75
2024-09-23 16:00:00,12.0,17.28,7.95,20,11.52
2024-09-23 17:00:00,8.51,85.26,3.36,30,1.86
2024-09-23 18:00:00,8.11,14.0,5.92,50,8.94
2024-09-23 19:00:00,8.55,40.08,4.18,50,4.76
2024-09-23 20:00:00,7.38,7.53,5.47,50,8.62
2024-09-23 21:00:00,7.98,54.52,1.87,50,1.76
2024-09-23 22:00:00,4.34,66.97,1.67,40,1.44
2024-09-23 23:00:00,4.62,94.12,0.6,40,0.31
2024-09-24 00:00:00,2.71,73.93,0.0,20,0.0
2024-09-24 01:00:00,4.12,54.11,1.16,30,1.2
2024-09-24 02:00:00,5.13,93.26,1.8,50,0.71
2024-09-24 03:00:00,4.85,47.84,2.46,20,2.49
2024-09-24 04:00:00,2.47,56.12,3.01,40,3.07
2024-09-24 05:00:00,7.95,59.61,3.98,30,3.8
2024-09-24 06:00:00,9.31,41.0,5.6,20,6.22
2024-09-24 07:00:00,8.52,83.85,3.43,30,1.93
2024-09-24 08:00:00,8.51,18.52,7.44,30,12.01
2024-09-24 09:00:00,15.07,55.48,4.71,30,4.76
2024-09-24 10:00:00,13.89,72.22,4.62,40,3.44
2024-09-24 11:00:00,12.95,90.4,3.37,50,1.43
2024-09-24 12:00:00,11.31,88.39,4.45,30,2.23
2024-09-24 13:00:00,11.77,50.87,6.43,20,6.23
2024-09-24 14:00:00,15.52,64.32,5.38,30,4.71
2024-09-24 15:00:00,12.39,39.42,6.81,30,8.64
2024-09-24 16:00:00,9.98,46.82,5.52,40,6.37
2024-09-24 17:00:00,10.9,90.63,3.92,20,1.76
2024-09-24 18:00:00,6.95,93.07,3.33,30,1.41
2024-09-24 19:00:00,10.29,89.54,3.26,40,1.53
2024-09-24 20:00:00,8.79,13.84,4.88,40,8.3
2024-09-24 21:00:00,4.11,85.01,1.64,50,0.86
2024-09-24 22:00:00,2.99,94.84,1.76,50,0.66
2024-09-24 23:00:00,-1.48,36.12,0.65,50,0.73
2024-09-25 00:00:00,0.36,51.86,0.0,30,0.06
2024-09-25 01:00:00,0.82,77.91,0.33,30,0.26
2024-09-25 02:00:00,4.27,56.21,1.88,30,1.91
2024-09-25 03:00:00,4.14,99.35,0.91,40,0.21
2024-09-25 04:00:00,3.13,45.57,3.4,30,4.01
2024-09-25 05:00:00,6.47,71.39,2.39,40,1.93
2024-09-25 06:00:00,9.34,79.26,3.58,20,2.07
2024-09-25 07:00:00,10.67,49.41,4.56,30,5.08
2024-09-25 08:00:00,7.03,85.7,3.25,20,1.57
2024-09-25 09:00:00,11.6,54.62,6.48,50,6.0
2024-09-25 10:00:00,9.89,41.17,7.6,20,8.45
2024-09-25 11:00:00,14.96,10.78,9.39,20,14.52
2024-09-25 12:00:00,14.89,39.34,7.52,40,9.67
2024-09-25 13:00:00,11.36,73.39,4.8,40,3.61
2024-09-25 14:00:00,11.12,92.13,3.34,40,1.44
2024-09-25 15:00:00,10.94,25.17,7.51,40,11.34
2024-09-25 16:00:00,6.32,35.52,5.85,50,7.04
2024-09-25 17:00:00,10.29,15.4,7.25,20,10.77
2024-09-25 18:00:00,7.78,69.07,3.84,50,2.79
2024-09-25 19:00:00,8.97,96.02,1.72,50,0.54
2024-09-25 20:00:00,3.63,64.1,3.65,40,3.21
2024-09-25 21:00:00,3.55,61.71,2.56,20,2.15
2024-09-25 22:00:00,0.98,55.35,1.98,20,1.75
2024-09-25 23:00:00,1.49,8.85,0.98,50,1.5
2024-09-26 00:00:00,0.7,72.95,0.0,40,0.02
2024-09-26 01:00:00,5.23,60.2,1.1,50,0.89
2024-09-26 02:00:00,2.34,66.15,1.52,20,1.2
2024-09-26 03:00:00,4.78,89.88,2.33,40,1.08
2024-09-26 04:00:00,4.81,78.4,2.28,50,1.36
2024-09-26 05:00:00,4.24,78.09,2.67,20,1.6
2024-09-26 06:00:00,7.73,92.72,3.02,30,1.28
2024-09-26 07:00:00,10.56,98.99,2.07,40,0.67
2024-09-26 08:00:00,8.15,58.13,5.77,20,5.02
2024-09-26 09:00:00,13.22,10.89,7.92,40,13.68
2024-09-26 10:00:00,10.7,45.91,7.02,20,7.32
2024-09-26 11:00:00,11.93,78.76,4.38,40,2.85
2024-09-26 12:00:00,14.13,2.77,10.05,30,18.7
2024-09-26 13:00:00,11.57,5.69,9.99,50,16.12
2024-09-26 14:00:00,12.47,6.72,9.3,50,14.91
2024-09-26 15:00:00,10.97,73.1,4.14,50,2.77
2024-09-26 16:00:00,10.83,50.12,5.32,30,5.78
2024-09-26 17:00:00,4.6,36.89,5.62,40,7.49
2024-09-26 18:00:00,4.41,10.56,5.63,40,9.8
2024-09-26 19:00:00,8.01,73.22,3.68,20,2.36
2024-09-26 20:00:00,7.64,32.1,3.98,20,4.86
2024-09-26 21:00:00,2.71,26.53,2.58,40,3.82
2024-09-26 22:00:00,3.25,65.23,2.19,30,1.84
2024-09-26 23:00:00,3.83,55.9,0.47,30,0.52
2024-09-27 00:00:00,4.2,36.24,0.13,50,0.17
2024-09-27 01:00:00,-1.07,64.15,0.33,50,0.27
2024-09-27 02:00:00,1.71,27.12,1.11,50,1.43
2024-09-27 03:00:00,3.61,79.48,1.12,40,0.8
2024-09-27 04:00:00,6.72,22.93,4.01,20,5.55
2024-09-27 05:00:00,11.52,15.88,5.89,40,9.74
2024-09-27 06:00:00,7.36,78.24,3.56,40,2.41
2024-09-27 07:00:00,6.29,70.79,4.26,30,3.27
2024-09-27 08:00:00,11.12,18.26,6.6,30,10.7
2024-09-27 09:00:00,13.99,11.62,9.16,20,14.05
2024-09-27 10:00:00,12.36,83.84,4.37,20,2.26
2024-09-27 11:00:00,10.83,77.66,4.72,40,3.16
2024-09-27 12:00:00,14.73,32.73,8.38,40,11.49
2024-09-27 13:00:00,13.97,65.82,6.19,40,5.36
2024-09-27 14:00:00,10.09,12.42,9.44,40,15.98
2024-09-27 15:00:00,12.11,50.7,5.99,30,6.53
2024-09-27 16:00:00,12.31,1.87,8.05,50,13.45
2024-09-27 17:00:00,11.47,39.16,6.36,50,7.18
2024-09-27 18:00:00,7.68,7.48,6.04,50,9.57
2024-09-27 19:00:00,5.8,47.51,5.13,20,5.28
2024-09-27 20:00:00,7.77,42.17,3.61,20,3.96
2024-09-27 21:00:00,1.86,44.44,2.16,20,2.3
2024-09-27 22:00:00,4.36,4.53,1.89,20,3.05
2024-09-27 23:00:00,0.24,36.16,0.35,30,0.47
2024-09-28 00:00:00,4.69,75.65,0.07,40,0.03
2024-09-28 01:00:00,2.21,36.89,0.98,20,1.07
2024-09-28 02:00:00,5.76,71.52,0.74,50,0.5
2024-09-28 03:00:00,5.01,36.95,2.71,20,3.12
2024-09-28 04:00:00,2.61,42.32,2.91,50,3.24
2024-09-28 05:00:00,9.11,56.39,4.09,40,4.1
2024-09-28 06:00:00,10.66,95.07,2.56,30,1.14
2024-09-28 07:00:00,10.62,10.89,7.17,30,12.43
2024-09-28 08:00:00,8.53,3.29,7.83,20,12.93
2024-09-28 09:00:00,10.48,60.8,5.34,20,4.51
2024-09-28 10:00:00,12.18,94.91,3.34,50,1.08
2024-09-28 11:00:00,10.98,98.97,3.53,20,1.1
2024-09-28 12:00:00,15.94,48.42,6.86,30,7.73
2024-09-28 13:00:00,12.68,46.81,7.22,20,7.49
2024-09-28 14:00:00,6.48,64.5,5.26,50,4.1
2024-09-28 15:00:00,11.77,55.56,4.89,40,4.95
2024-09-28 16:00:00,9.36,63.41,5.49,30,4.91
2024-09-28 17:00:00,8.7,87.4,2.84,30,1.47
2024-09-28 18:00:00,6.82,74.63,3.0,40,2.15
2024-09-28 19:00:00,7.88,49.69,4.05,40,4.51
2024-09-28 20:00:00,7.3,46.19,3.61,30,4.14
2024-09-28 21:00:00,4.59,63.96,1.93,50,1.65
2024-09-28 22:00:00,2.55,45.57,1.53,50,1.63
2024-09-28 23:00:00,2.65,45.78,0.71,20,0.77
2024-09-29 00:00:00,2.34,1.63,0.71,50,1.17
2024-09-29 01:00:00,0.87,17.41,1.15,30,1.83
2024-09-29 02:00:00,4.13,48.85,1.26,20,1.28
2024-09-29 03:00:00,4.69,82.27,1.25,50,0.68
2024-09-29 04:00:00,7.88,27.87,3.95,40,5.82
2024-09-29 05:00:00,8.52,52.26,4.09,50,4.02
2024-09-29 06:00:00,5.93,34.5,5.69,20,6.96
2024-09-29 07:00:00,10.24,10.48,7.44,40,12.82
2024-09-29 08:00:00,7.9,95.83,2.71,20,0.9
2024-09-29 09:00:00,12.23,85.47,3.76,20,1.86
2024-09-29 10:00:00,10.6,7.85,9.52,40,16.89
2024-09-29 11:00:00,10.09,71.98,4.58,20,3.12
2024-09-29 12:00:00,12.86,34.76,7.45,30,9.95
2024-09-29 13:00:00,6.78,99.48,3.64,20,1.1
2024-09-29 14:00:00,8.13,30.24,8.15,30,11.49
2024-09-29 15:00:00,10.48,23.87,7.67,40,11.6
2024-09-29 16:00:00,9.97,56.79,5.18,20,4.58
2024-09-29 17:00:00,7.86,83.51,2.86,50,1.47
2024-09-29 18:00:00,4.14,19.25,6.43,20,9.09
2024-09-29 19:00:00,4.37,70.94,3.87,30,2.95
2024-09-29 20:00:00,5.59,6.14,6.08,30,11.01
2024-09-29 21:00:00,4.93,91.89,1.68,50,0.66
2024-09-29 22:00:00,2.94,8.11,2.42,40,4.31
2024-09-29 23:00:00,4.79,91.42,0.05,30,0.0
2024-09-30 00:00:00,2.84,49.08,0.0,30,0.0
2024-09-30 01:00:00,0.73,44.81,1.0,30,1.19
2024-09-30 02:00:00,2.16,97.33,2.08,20,0.63
2024-09-30 03:00:00,0.71,99.04,1.94,20,0.57
2024-09-30 04:00:00,4.33,65.02,3.39,20,2.55
2024-09-30 05:00:00,7.98,12.71,5.69,20,8.68
2024-09-30 06:00:00,8.42,50.62,4.86,20,4.76
2024-09-30 07:00:00,11.15,52.92,3.92,50,3.72
2024-09-30 08:00:00,8.94,51.44,6.07,30,6.63
2024-09-30 09:00:00,13.28,56.95,5.44,50,4.88
2024-09-30 10:00:00,10.99,1.87,9.19,30,17.17
2024-09-30 11:00:00,14.82,71.12,5.05,20,3.44
2024-09-30 12:00:00,12.01,71.24,5.07,20,3.57
2024-09-30 13:00:00,13.29,11.55,8.79,40,15.03
2024-09-30 14:00:00,14.33,57.02,5.99,40,6.01
2024-09-30 15:00:00,10.2,56.84,5.46,50,4.8
2024-09-30 16:00:00,9.99,68.25,4.77,30,3.95
2024-09-30 17:00:00,10.92,8.54,6.74,50,10.69
2024-09-30 18:00:00,6.78,62.65,4.01,40,3.55
2024-09-30 19:00:00,3.11,28.08,4.4,30,6.43
2024-09-30 20:00:00,8.84,50.7,2.99,50,2.95
2024-09-30 21:00:00,2.57,77.33,1.93,40,1.34
2024-09-30 22:00:00,3.04,70.56,0.57,20,0.42
2024-09-30 23:00:00,4.53,11.89,0.79,50,1.16
2024-10-01 00:00:00,0.58,59.12,0.28,20,0.23
2024-10-01 01:00:00,-0.05,96.91,0.0,50,0.08
2024-10-01 02:00:00,2.97,15.68,3.21,30,5.24
2024-10-01 03:00:00,-0.32,85.29,2.25,30,1.25
2024-10-01 04:00:00,3.72,70.25,2.41,30,1.96
2024-10-01 05:00:00,5.99,77.4,2.55,30,1.67
2024-10-01 06:00:00,6.26,28.2,5.84,40,8.42
2024-10-01 07:00:00,5.0,28.79,5.69,20,7.29
2024-10-01 08:00:00,12.49,90.6,2.43,40,1.15
2024-10-01 09:00:00,10.54,35.98,6.79,50,8.02
2024-10-01 10:00:00,13.99,6.3,9.19,50,14.79
2024-10-01 11:00:00,11.11,60.06,5.99,20,5.16
2024-10-01 12:00:00,10.04,12.48,8.86,20,13.49
2024-10-01 13:00:00,12.17,79.66,5.29,40,3.34
2024-10-01 14:00:00,10.7,64.17,4.78,30,4.23
2024-10-01 15:00:00,7.98,87.47,3.28,40,1.69
2024-10-01 16:00:00,12.24,78.48,4.37,40,2.9
2024-10-01 17:00:00,6.85,11.21,6.76,50,10.5
2024-10-01 18:00:00,3.12,38.11,4.67,40,6.08
2024-10-01 19:00:00,8.16,77.46,3.01,20,1.91
2024-10-01 20:00:00,3.29,41.73,3.08,30,3.84
2024-10-01 21:00:00,2.05,97.24,1.28,50,0.37
2024-10-01 22:00:00,-1.06,73.57,0.97,20,0.75
2024-10-01 23:00:00,5.45,1.55,0.86,50,1.44
2024-10-02 00:00:00,-1.03,88.0,0.0,40,0.0
2024-10-02 01:00:00,1.83,10.08,1.29,40,2.36
2024-10-02 02:00:00,4.04,14.05,1.72,20,2.55
2024-10-02 03:00:00,3.85,73.45,1.87,20,1.19
2024-10-02 04:00:00,3.93,86.5,1.86,50,0.86
2024-10-02 05:00:00,1.85,53.63,3.81,30,4.01
2024-10-02 06:00:00,4.93,28.9,5.63,50,7.32
2024-10-02 07:00:00,8.22,35.13,6.17,40,8.16
2024-10-02 08:00:00,7.47,34.29,6.32,20,7.72
2024-10-02 09:00:00,10.49,32.67,7.85,20,9.68
2024-10-02 10:00:00,12.24,24.29,7.17,50,9.7
2024-10-02 11:00:00,13.3,60.89,5.78,20,4.92
2024-10-02 12:00:00,9.09,90.04,4.42,20,1.88
2024-10-02 13:00:00,15.77,30.71,8.12,40,11.51
2024-10-02 14:00:00,12.41,18.67,7.97,30,12.78
2024-10-02 15:00:00,10.08,83.86,3.67,20,1.92
2024-10-02 16:00:00,11.22,74.18,3.87,20,2.6
2024-10-02 17:00:00,12.57,93.08,3.31,50,1.14
2024-10-02 18:00:00,3.67,16.55,5.92,30,9.75
2024-10-02 19:00:00,4.8,14.43,5.63,40,9.49
2024-10-02 20:00:00,-0.71,54.14,3.33,20,3.13
2024-10-02 21:00:00,3.4,61.44,3.44,30,3.16
2024-10-02 22:00:00,2.95,48.02,1.92,30,2.13
2024-10-02 23:00:00,1.64,59.9,0.38,50,0.44
2024-10-03 00:00:00,-0.01,18.04,0.0,40,0.0
2024-10-03 01:00:00,-2.63,47.96,0.75,30,0.93
2024-10-03 02:00:00,2.71,65.81,1.39,40,1.21
2024-10-03 03:00:00,5.67,43.27,1.62,30,2.07
2024-10-03 04:00:00,2.61,67.94,2.38,20,1.74
2024-10-03 05:00:00,5.88,45.12,4.41,40,5.14
2024-10-03 06:00:00,3.16,33.36,5.23,50,6.42
2024-10-03 07:00:00,8.5,30.36,6.81,30,9.59
2024-10-03 08:00:00,8.01,41.09,5.51,20,6.29
2024-10-03 09:00:00,8.31,2.31,9.44,30,17.61
2024-10-03 10:00:00,9.1,66.85,5.81,20,4.41
2024-10-03 11:00:00,10.34,84.51,4.81,40,2.74
2024-10-03 12:00:00,12.06,35.46,6.85,50,8.17
2024-10-03 13:00:00,8.5,4.6,9.77,20,15.96
2024-10-03 14:00:00,9.83,98.68,2.97,30,1.01
2024-10-03 15:00:00,9.75,26.37,6.91,20,9.26
2024-10-03 16:00:00,6.6,12.66,7.72,20,11.68
2024-10-03 17:00:00,11.18,36.98,5.53,50,6.46
2024-10-03 18:00:00,4.59,73.86,4.05,40,2.94
2024-10-03 19:00:00,3.66,29.39,5.15,20,6.58
2024-10-03 20:00:00,1.84,57.47,2.51,20,2.15
2024-10-03 21:00:00,6.36,41.56,2.4,30,2.85
2024-10-03 22:00:00,3.07,11.78,2.19,30,3.67
2024-10-03 23:00:00,-0.41,33.03,0.98,40,1.41
2024-10-04 00:00:00,3.26,72.49,0.5,40,0.38
2024-10-04 01:00:00,1.62,61.2,1.12,40,1.08
2024-10-04 02:00:00,2.23,11.98,2.41,30,4.09
2024-10-04 03:00:00,1.82,16.33,3.28,20,4.81
2024-10-04 04:00:00,2.05,64.07,1.98,40,1.83
2024-10-04 05:00:00,5.43,81.34,3.43,30,2.18
2024-10-04 06:00:00,4.95,34.95,5.2,30,7.05
2024-10-04 07:00:00,10.97,59.53,5.56,40,5.34
2024-10-04 08:00:00,6.01,17.06,7.77,30,12.69
2024-10-04 09:00:00,12.65,31.14,8.33,20,10.51
2024-10-04 10:00:00,10.15,2.03,9.83,50,16.42
2024-10-04 11:00:00,11.47,76.83,4.12,30,2.8
2024-10-04 12:00:00,12.71,40.1,7.02,30,8.94
2024-10-04 13:00:00,9.61,81.61,4.44,50,2.35
2024-10-04 14:00:00,12.1,70.84,4.66,20,3.32
2024-10-04 15:00:00,4.17,82.87,3.95,40,2.31
2024-10-04 16:00:00,7.11,28.57,6.33,30,9.09
2024-10-04 17:00:00,5.49,18.51,6.96,20,9.98
2024-10-04 18:00:00,3.54,97.19,2.61,40,0.9
2024-10-04 19:00:00,4.32,71.73,2.67,20,1.8
2024-10-04 20:00:00,4.32,83.4,3.19,50,1.62
2024-10-04 21:00:00,3.91,1.31,3.83,30,7.16
2024-10-04 22:00:00,2.2,35.45,1.57,20,1.86
2024-10-04 23:00:00,-0.12,74.28,0.0,40,0.0
2024-10-05 00:00:00,1.53,7.8,0.03,40,0.09
2024-10-05 01:00:00,1.22,56.73,0.68,40,0.67
2024-10-05 02:00:00,3.34,42.91,2.24,50,2.46
2024-10-05 03:00:00,3.81,1.76,3.71,20,6.22
2024-10-05 04:00:00,3.36,23.6,3.62,20,4.97
